id,Date,Temp,Month,Year
1607,28/05/85,11.2,5,1985
1608,29/05/85,13.4,5,1985
1609,30/05/85,11.6,5,1985
1610,31/05/85,10.1,5,1985
1611,01/06/85,4.3,6,1985
1612,02/06/85,5.5,6,1985
1613,03/06/85,4.4,6,1985
1614,04/06/85,5.9,6,1985
1615,05/06/85,5.7,6,1985
1616,06/06/85,8.2,6,1985
1617,07/06/85,8.2,6,1985
1618,08/06/85,4.2,6,1985
1619,09/06/85,6.5,6,1985
1620,10/06/85,10.0,6,1985
1621,11/06/85,8.8,6,1985
1622,12/06/85,6.6,6,1985
1623,13/06/85,7.8,6,1985
1624,14/06/85,10.1,6,1985
1625,15/06/85,7.1,6,1985
1626,16/06/85,7.7,6,1985
1627,17/06/85,8.5,6,1985
1628,18/06/85,7.3,6,1985
1629,19/06/85,6.9,6,1985
1630,20/06/85,8.4,6,1985
1631,21/06/85,7.1,6,1985
1632,22/06/85,6.3,6,1985
1633,23/06/85,0.6,6,1985
1634,24/06/85,1.6,6,1985
1635,25/06/85,7.0,6,1985
1636,26/06/85,8.3,6,1985
1637,27/06/85,8.0,6,1985
1638,28/06/85,10.2,6,1985
1639,29/06/85,10.6,6,1985
1640,30/06/85,10.4,6,1985
1641,01/07/85,11.6,7,1985
1642,02/07/85,11.0,7,1985
1643,03/07/85,10.7,7,1985
1644,04/07/85,7.3,7,1985
1645,05/07/85,4.2,7,1985
1646,06/07/85,4.7,7,1985
1647,07/07/85,5.6,7,1985
1648,08/07/85,7.7,7,1985
1649,09/07/85,7.5,7,1985
1650,10/07/85,4.9,7,1985
1651,11/07/85,5.9,7,1985
1652,12/07/85,7.8,7,1985
1653,13/07/85,5.8,7,1985
1654,14/07/85,7.0,7,1985
1655,15/07/85,8.4,7,1985
1656,16/07/85,6.2,7,1985
1657,17/07/85,7.5,7,1985
1658,18/07/85,4.8,7,1985
1659,19/07/85,3.3,7,1985
1660,20/07/85,3.2,7,1985
1661,21/07/85,7.0,7,1985
1662,22/07/85,8.4,7,1985
1663,23/07/85,0.3,7,1985
1664,24/07/85,0.3,7,1985
1665,25/07/85,2.1,7,1985
1666,26/07/85,8.5,7,1985
1667,27/07/85,1.4,7,1985
1668,28/07/85,4.1,7,1985
1669,29/07/85,10.3,7,1985
1670,30/07/85,6.6,7,1985
1671,31/07/85,6.1,7,1985
1672,01/08/85,7.0,8,1985
1673,02/08/85,5.1,8,1985
1674,03/08/85,6.3,8,1985
1675,04/08/85,6.9,8,1985
1676,05/08/85,11.4,8,1985
1677,06/08/85,10.4,8,1985
1678,07/08/85,10.3,8,1985
1679,08/08/85,9.2,8,1985
1680,09/08/85,7.2,8,1985
1681,10/08/85,7.5,8,1985
1682,11/08/85,4.0,8,1985
1683,12/08/85,5.6,8,1985
1684,13/08/85,6.7,8,1985
1685,14/08/85,8.4,8,1985
1686,15/08/85,11.0,8,1985
1687,16/08/85,8.4,8,1985
1688,17/08/85,8.8,8,1985
1689,18/08/85,8.6,8,1985
1690,19/08/85,8.3,8,1985
1691,20/08/85,4.0,8,1985
1692,21/08/85,3.6,8,1985
1693,22/08/85,5.7,8,1985
1694,23/08/85,10.6,8,1985
1695,24/08/85,6.9,8,1985
1696,25/08/85,10.0,8,1985
1697,26/08/85,9.8,8,1985
1698,27/08/85,7.2,8,1985
1699,28/08/85,10.5,8,1985
1700,29/08/85,3.6,8,1985
1701,30/08/85,5.3,8,1985
1702,31/08/85,8.4,8,1985
1703,01/09/85,10.3,9,1985
1704,02/09/85,7.9,9,1985
1705,03/09/85,8.5,9,1985
1706,04/09/85,7.9,9,1985
1707,05/09/85,8.0,9,1985
1708,06/09/85,9.8,9,1985
1709,07/09/85,6.7,9,1985
1710,08/09/85,4.8,9,1985
1711,09/09/85,9.9,9,1985
1712,10/09/85,12.8,9,1985
1713,11/09/85,10.9,9,1985
1714,12/09/85,11.7,9,1985
1715,13/09/85,11.7,9,1985
1716,14/09/85,11.0,9,1985
1717,15/09/85,8.2,9,1985
1718,16/09/85,7.5,9,1985
1719,17/09/85,5.4,9,1985
1720,18/09/85,7.2,9,1985
1721,19/09/85,9.7,9,1985
1722,20/09/85,8.4,9,1985
1723,21/09/85,9.0,9,1985
1724,22/09/85,8.7,9,1985
1725,23/09/85,6.6,9,1985
1726,24/09/85,11.6,9,1985
1727,25/09/85,13.1,9,1985
1728,26/09/85,6.7,9,1985
1729,27/09/85,6.5,9,1985
1730,28/09/85,7.7,9,1985
1731,29/09/85,8.7,9,1985
1732,30/09/85,7.2,9,1985
1733,01/10/85,10.5,10,1985
1734,02/10/85,8.6,10,1985
1735,03/10/85,7.2,10,1985
1736,04/10/85,11.4,10,1985
1737,05/10/85,16.2,10,1985
1738,06/10/85,6.1,10,1985
1739,07/10/85,9.6,10,1985
1740,08/10/85,11.1,10,1985
1741,09/10/85,13.6,10,1985
1742,10/10/85,10.7,10,1985
1743,11/10/85,14.7,10,1985
1744,12/10/85,11.6,10,1985
1745,13/10/85,7.3,10,1985
1746,14/10/85,8.0,10,1985
1747,15/10/85,9.6,10,1985
1748,16/10/85,16.0,10,1985
1749,17/10/85,15.1,10,1985
1750,18/10/85,12.8,10,1985
1751,19/10/85,6.2,10,1985
1752,20/10/85,7.1,10,1985
1753,21/10/85,8.4,10,1985
1754,22/10/85,10.0,10,1985
1755,23/10/85,12.7,10,1985
1756,24/10/85,10.0,10,1985
1757,25/10/85,10.2,10,1985
1758,26/10/85,6.5,10,1985
1759,27/10/85,9.2,10,1985
1760,28/10/85,11.9,10,1985
1761,29/10/85,14.7,10,1985
1762,30/10/85,11.4,10,1985
1763,31/10/85,6.8,10,1985
1764,01/11/85,7.4,11,1985
1765,02/11/85,11.2,11,1985
1766,03/11/85,9.2,11,1985
1767,04/11/85,12.6,11,1985
1768,05/11/85,16.0,11,1985
1769,06/11/85,17.1,11,1985
1770,07/11/85,15.3,11,1985
1771,08/11/85,13.3,11,1985
1772,09/11/85,15.4,11,1985
1773,10/11/85,13.2,11,1985
1774,11/11/85,14.4,11,1985
1775,12/11/85,14.0,11,1985
1776,13/11/85,15.5,11,1985
1777,14/11/85,21.0,11,1985
1778,15/11/85,10.0,11,1985
1779,16/11/85,9.6,11,1985
1780,17/11/85,12.0,11,1985
1781,18/11/85,12.2,11,1985
1782,19/11/85,11.3,11,1985
1783,20/11/85,13.2,11,1985
1784,21/11/85,10.5,11,1985
1785,22/11/85,10.1,11,1985
1786,23/11/85,8.8,11,1985
1787,24/11/85,13.7,11,1985
1788,25/11/85,16.2,11,1985
1789,26/11/85,16.0,11,1985
1790,27/11/85,14.0,11,1985
1791,28/11/85,13.7,11,1985
1792,29/11/85,12.5,11,1985
1793,30/11/85,12.8,11,1985
1794,01/12/85,12.3,12,1985
1795,02/12/85,15.2,12,1985
1796,03/12/85,15.0,12,1985
1797,04/12/85,16.4,12,1985
1798,05/12/85,16.1,12,1985
1799,06/12/85,14.6,12,1985
1800,07/12/85,18.2,12,1985
1801,08/12/85,16.4,12,1985
1802,09/12/85,16.6,12,1985
1803,10/12/85,14.7,12,1985
1804,11/12/85,15.8,12,1985
1805,12/12/85,14.1,12,1985
1806,13/12/85,13.5,12,1985
1807,14/12/85,13.6,12,1985
1808,15/12/85,13.7,12,1985
1809,16/12/85,13.6,12,1985
1810,17/12/85,12.1,12,1985
1811,18/12/85,12.7,12,1985
1812,19/12/85,13.3,12,1985
1813,20/12/85,14.2,12,1985
1814,21/12/85,15.0,12,1985
1815,22/12/85,13.7,12,1985
1816,23/12/85,12.0,12,1985
1817,24/12/85,13.1,12,1985
1818,25/12/85,13.2,12,1985
1819,26/12/85,13.3,12,1985
1820,27/12/85,11.5,12,1985
1821,28/12/85,10.8,12,1985
1822,29/12/85,12.0,12,1985
1823,30/12/85,16.3,12,1985
1824,31/12/85,14.4,12,1985
1825,01/01/86,12.9,1,1986
1826,02/01/86,13.8,1,1986
1827,03/01/86,10.6,1,1986
1828,04/01/86,12.6,1,1986
1829,05/01/86,13.7,1,1986
1830,06/01/86,12.6,1,1986
1831,07/01/86,13.1,1,1986
1832,08/01/86,15.4,1,1986
1833,09/01/86,11.9,1,1986
1834,10/01/86,13.8,1,1986
1835,11/01/86,14.4,1,1986
1836,12/01/86,15.2,1,1986
1837,13/01/86,12.5,1,1986
1838,14/01/86,12.2,1,1986
1839,15/01/86,16.1,1,1986
1840,16/01/86,14.6,1,1986
1841,17/01/86,11.6,1,1986
1842,18/01/86,13.1,1,1986
1843,19/01/86,12.8,1,1986
1844,20/01/86,15.2,1,1986
1845,21/01/86,13.8,1,1986
1846,22/01/86,15.0,1,1986
1847,23/01/86,13.5,1,1986
1848,24/01/86,11.8,1,1986
1849,25/01/86,15.3,1,1986
1850,26/01/86,13.5,1,1986
1851,27/01/86,15.3,1,1986
1852,28/01/86,13.8,1,1986
1853,29/01/86,15.8,1,1986
1854,30/01/86,17.4,1,1986
1855,31/01/86,15.3,1,1986
1856,01/02/86,14.6,2,1986
1857,02/02/86,14.8,2,1986
1858,03/02/86,10.7,2,1986
1859,04/02/86,11.6,2,1986
1860,05/02/86,13.6,2,1986
1861,06/02/86,14.4,2,1986
1862,07/02/86,11.8,2,1986
1863,08/02/86,15.8,2,1986
1864,09/02/86,16.0,2,1986
1865,10/02/86,11.8,2,1986
1866,11/02/86,14.5,2,1986
1867,12/02/86,10.7,2,1986
1868,13/02/86,14.2,2,1986
1869,14/02/86,19.5,2,1986
1870,15/02/86,21.4,2,1986
1871,16/02/86,17.9,2,1986
1872,17/02/86,17.4,2,1986
1873,18/02/86,12.7,2,1986
1874,19/02/86,13.8,2,1986
1875,20/02/86,14.0,2,1986
1876,21/02/86,15.0,2,1986
1877,22/02/86,14.5,2,1986
1878,23/02/86,13.1,2,1986
1879,24/02/86,11.4,2,1986
1880,25/02/86,12.5,2,1986
1881,26/02/86,12.0,2,1986
1882,27/02/86,13.4,2,1986
1883,28/02/86,14.4,2,1986
1884,01/03/86,17.7,3,1986
1885,02/03/86,13.9,3,1986
1886,03/03/86,13.3,3,1986
1887,04/03/86,14.6,3,1986
1888,05/03/86,16.4,3,1986
1889,06/03/86,16.8,3,1986
1890,07/03/86,20.0,3,1986
1891,08/03/86,12.5,3,1986
1892,09/03/86,12.7,3,1986
1893,10/03/86,11.7,3,1986
1894,11/03/86,12.7,3,1986
1895,12/03/86,8.6,3,1986
1896,13/03/86,11.9,3,1986
1897,14/03/86,16.0,3,1986
1898,15/03/86,15.2,3,1986
1899,16/03/86,13.4,3,1986
1900,17/03/86,11.6,3,1986
1901,18/03/86,11.1,3,1986
1902,19/03/86,15.6,3,1986
1903,20/03/86,17.0,3,1986
1904,21/03/86,18.5,3,1986
1905,22/03/86,17.4,3,1986
1906,23/03/86,16.5,3,1986
1907,24/03/86,16.2,3,1986
1908,25/03/86,16.1,3,1986
1909,26/03/86,13.2,3,1986
1910,27/03/86,18.0,3,1986
1911,28/03/86,12.8,3,1986
1912,29/03/86,11.7,3,1986
1913,30/03/86,16.7,3,1986
1914,31/03/86,15.6,3,1986
1915,01/04/86,10.2,4,1986
1916,02/04/86,10.3,4,1986
1917,03/04/86,15.0,4,1986
1918,04/04/86,18.0,4,1986
1919,05/04/86,13.8,4,1986
1920,06/04/86,10.5,4,1986
1921,07/04/86,11.8,4,1986
1922,08/04/86,7.2,4,1986
1923,09/04/86,11.6,4,1986
1924,10/04/86,7.4,4,1986
1925,11/04/86,14.2,4,1986
1926,12/04/86,12.2,4,1986
1927,13/04/86,9.0,4,1986
1928,14/04/86,12.3,4,1986
1929,15/04/86,19.7,4,1986
1930,16/04/86,12.8,4,1986
1931,17/04/86,12.4,4,1986
1932,18/04/86,12.0,4,1986
1933,19/04/86,12.0,4,1986
1934,20/04/86,11.1,4,1986
1935,21/04/86,12.7,4,1986
1936,22/04/86,14.2,4,1986
1937,23/04/86,11.6,4,1986
1938,24/04/86,12.0,4,1986
1939,25/04/86,11.5,4,1986
1940,26/04/86,8.3,4,1986
1941,27/04/86,10.5,4,1986
1942,28/04/86,9.0,4,1986
1943,29/04/86,6.9,4,1986
1944,30/04/86,9.4,4,1986
1945,01/05/86,11.1,5,1986
1946,02/05/86,9.1,5,1986
1947,03/05/86,7.7,5,1986
1948,04/05/86,10.0,5,1986
1949,05/05/86,10.4,5,1986
1950,06/05/86,8.0,5,1986
1951,07/05/86,9.8,5,1986
1952,08/05/86,12.4,5,1986
1953,09/05/86,12.9,5,1986
1954,10/05/86,12.3,5,1986
1955,11/05/86,6.9,5,1986
1956,12/05/86,10.5,5,1986
1957,13/05/86,11.0,5,1986
1958,14/05/86,9.7,5,1986
1959,15/05/86,11.1,5,1986
1960,16/05/86,11.5,5,1986
1961,17/05/86,13.4,5,1986
1962,18/05/86,10.9,5,1986
1963,19/05/86,12.0,5,1986
1964,20/05/86,12.1,5,1986
1965,21/05/86,10.4,5,1986
1966,22/05/86,10.0,5,1986
1967,23/05/86,9.6,5,1986
1968,24/05/86,11.3,5,1986
1969,25/05/86,8.5,5,1986
1970,26/05/86,6.3,5,1986
1971,27/05/86,8.2,5,1986
1972,28/05/86,10.7,5,1986
1973,29/05/86,10.3,5,1986
1974,30/05/86,9.5,5,1986
1975,31/05/86,10.9,5,1986
1976,01/06/86,10.9,6,1986
1977,02/06/86,4.3,6,1986
1978,03/06/86,5.2,6,1986
1979,04/06/86,11.0,6,1986
1980,05/06/86,11.6,6,1986
1981,06/06/86,10.6,6,1986
1982,07/06/86,9.4,6,1986
1983,08/06/86,10.0,6,1986
1984,09/06/86,9.6,6,1986
1985,10/06/86,9.5,6,1986
1986,11/06/86,9.7,6,1986
1987,12/06/86,9.6,6,1986
1988,13/06/86,7.0,6,1986
1989,14/06/86,7.0,6,1986
1990,15/06/86,6.8,6,1986
1991,16/06/86,6.9,6,1986
1992,17/06/86,8.0,6,1986
1993,18/06/86,7.6,6,1986
1994,19/06/86,8.6,6,1986
1995,20/06/86,5.7,6,1986
1996,21/06/86,5.5,6,1986
1997,22/06/86,5.7,6,1986
1998,23/06/86,5.7,6,1986
1999,24/06/86,6.6,6,1986
2000,25/06/86,6.0,6,1986
2001,26/06/86,6.9,6,1986
2002,27/06/86,7.7,6,1986
2003,28/06/86,8.0,6,1986
2004,29/06/86,3.9,6,1986
2005,30/06/86,0.8,6,1986
2006,01/07/86,2.8,7,1986
2007,02/07/86,8.0,7,1986
2008,03/07/86,9.8,7,1986
2009,04/07/86,11.4,7,1986
2010,05/07/86,8.6,7,1986
2011,06/07/86,5.2,7,1986
2012,07/07/86,6.6,7,1986
2013,08/07/86,5.7,7,1986
2014,09/07/86,4.6,7,1986
2015,10/07/86,5.8,7,1986
2016,11/07/86,7.0,7,1986
2017,12/07/86,4.8,7,1986
2018,13/07/86,4.4,7,1986
2019,14/07/86,4.4,7,1986
2020,15/07/86,7.9,7,1986
2021,16/07/86,10.6,7,1986
2022,17/07/86,5.0,7,1986
2023,18/07/86,7.6,7,1986
2024,19/07/86,9.2,7,1986
2025,20/07/86,9.7,7,1986
2026,21/07/86,8.8,7,1986
2027,22/07/86,6.8,7,1986
2028,23/07/86,9.4,7,1986
2029,24/07/86,11.0,7,1986
2030,25/07/86,2.5,7,1986
2031,26/07/86,2.1,7,1986
2032,27/07/86,5.4,7,1986
2033,28/07/86,6.2,7,1986
2034,29/07/86,7.8,7,1986
2035,30/07/86,7.4,7,1986
2036,31/07/86,9.3,7,1986
2037,01/08/86,9.3,8,1986
2038,02/08/86,9.5,8,1986
2039,03/08/86,8.5,8,1986
2040,04/08/86,10.0,8,1986
2041,05/08/86,7.7,8,1986
2042,06/08/86,9.3,8,1986
2043,07/08/86,9.1,8,1986
2044,08/08/86,3.5,8,1986
2045,09/08/86,3.6,8,1986
2046,10/08/86,2.5,8,1986
2047,11/08/86,1.7,8,1986
2048,12/08/86,2.7,8,1986
2049,13/08/86,2.9,8,1986
2050,14/08/86,5.3,8,1986
2051,15/08/86,7.7,8,1986
2052,16/08/86,9.1,8,1986
2053,17/08/86,9.4,8,1986
2054,18/08/86,7.3,8,1986
2055,19/08/86,8.4,8,1986
2056,20/08/86,9.2,8,1986
2057,21/08/86,6.6,8,1986
2058,22/08/86,9.7,8,1986
2059,23/08/86,12.4,8,1986
2060,24/08/86,10.2,8,1986
2061,25/08/86,5.9,8,1986
2062,26/08/86,7.1,8,1986
2063,27/08/86,7.5,8,1986
2064,28/08/86,9.7,8,1986
2065,29/08/86,12.2,8,1986
2066,30/08/86,5.6,8,1986
2067,31/08/86,5.4,8,1986
2068,01/09/86,8.3,9,1986
2069,02/09/86,10.6,9,1986
2070,03/09/86,9.1,9,1986
2071,04/09/86,11.3,9,1986
2072,05/09/86,10.9,9,1986
2073,06/09/86,8.9,9,1986
2074,07/09/86,6.3,9,1986
2075,08/09/86,9.0,9,1986
2076,09/09/86,6.1,9,1986
2077,10/09/86,9.1,9,1986
2078,11/09/86,9.6,9,1986
2079,12/09/86,6.0,9,1986
2080,13/09/86,10.0,9,1986
2081,14/09/86,11.0,9,1986
2082,15/09/86,6.2,9,1986
2083,16/09/86,8.3,9,1986
2084,17/09/86,11.3,9,1986
2085,18/09/86,11.3,9,1986
2086,19/09/86,6.7,9,1986
2087,20/09/86,6.6,9,1986
2088,21/09/86,11.4,9,1986
2089,22/09/86,6.9,9,1986
2090,23/09/86,10.6,9,1986
2091,24/09/86,8.6,9,1986
2092,25/09/86,11.3,9,1986
2093,26/09/86,12.5,9,1986
2094,27/09/86,9.9,9,1986
2095,28/09/86,6.9,9,1986
2096,29/09/86,5.5,9,1986
2097,30/09/86,7.8,9,1986
2098,01/10/86,11.0,10,1986
2099,02/10/86,16.2,10,1986
2100,03/10/86,9.9,10,1986
2101,04/10/86,8.7,10,1986
2102,05/10/86,10.5,10,1986
2103,06/10/86,12.2,10,1986
2104,07/10/86,10.6,10,1986
2105,08/10/86,8.3,10,1986
2106,09/10/86,5.5,10,1986
2107,10/10/86,9.0,10,1986
2108,11/10/86,6.4,10,1986
2109,12/10/86,7.2,10,1986
2110,13/10/86,12.9,10,1986
2111,14/10/86,12.0,10,1986
2112,15/10/86,7.3,10,1986
2113,16/10/86,9.7,10,1986
2114,17/10/86,8.4,10,1986
2115,18/10/86,14.7,10,1986
2116,19/10/86,9.5,10,1986
2117,20/10/86,7.9,10,1986
2118,21/10/86,6.8,10,1986
2119,22/10/86,12.6,10,1986
2120,23/10/86,5.2,10,1986
2121,24/10/86,7.5,10,1986
2122,25/10/86,8.7,10,1986
2123,26/10/86,7.6,10,1986
2124,27/10/86,9.0,10,1986
2125,28/10/86,7.2,10,1986
2126,29/10/86,10.7,10,1986
2127,30/10/86,13.1,10,1986
2128,31/10/86,13.9,10,1986
2129,01/11/86,10.8,11,1986
2130,02/11/86,10.4,11,1986
2131,03/11/86,9.1,11,1986
2132,04/11/86,16.0,11,1986
2133,05/11/86,21.0,11,1986
2134,06/11/86,16.2,11,1986
2135,07/11/86,8.6,11,1986
2136,08/11/86,9.2,11,1986
2137,09/11/86,12.5,11,1986
2138,10/11/86,9.7,11,1986
2139,11/11/86,12.5,11,1986
2140,12/11/86,10.3,11,1986
2141,13/11/86,12.0,11,1986
2142,14/11/86,11.0,11,1986
2143,15/11/86,14.8,11,1986
2144,16/11/86,15.0,11,1986
2145,17/11/86,15.3,11,1986
2146,18/11/86,10.3,11,1986
2147,19/11/86,10.7,11,1986
2148,20/11/86,10.5,11,1986
2149,21/11/86,8.9,11,1986
2150,22/11/86,8.1,11,1986
2151,23/11/86,11.5,11,1986
2152,24/11/86,12.8,11,1986
2153,25/11/86,9.1,11,1986
2154,26/11/86,14.6,11,1986
2155,27/11/86,11.6,11,1986
2156,28/11/86,11.2,11,1986
2157,29/11/86,12.6,11,1986
2158,30/11/86,7.5,11,1986
2159,01/12/86,11.0,12,1986
2160,02/12/86,14.5,12,1986
2161,03/12/86,18.5,12,1986
2162,04/12/86,15.4,12,1986
2163,05/12/86,13.1,12,1986
2164,06/12/86,16.3,12,1986
2165,07/12/86,20.2,12,1986
2166,08/12/86,11.5,12,1986
2167,09/12/86,12.4,12,1986
2168,10/12/86,10.9,12,1986
2169,11/12/86,12.7,12,1986
2170,12/12/86,12.2,12,1986
2171,13/12/86,12.4,12,1986
2172,14/12/86,9.8,12,1986
2173,15/12/86,8.5,12,1986
2174,16/12/86,14.7,12,1986
2175,17/12/86,12.0,12,1986
2176,18/12/86,10.3,12,1986
2177,19/12/86,11.0,12,1986
2178,20/12/86,10.2,12,1986
2179,21/12/86,12.6,12,1986
2180,22/12/86,11.6,12,1986
2181,23/12/86,9.7,12,1986
2182,24/12/86,13.4,12,1986
2183,25/12/86,10.5,12,1986
2184,26/12/86,14.7,12,1986
2185,27/12/86,14.6,12,1986
2186,28/12/86,14.2,12,1986
2187,29/12/86,13.2,12,1986
2188,30/12/86,11.7,12,1986
2189,31/12/86,17.2,12,1986
2190,01/01/87,12.3,1,1987
2191,02/01/87,13.8,1,1987
2192,03/01/87,15.3,1,1987
2193,04/01/87,15.6,1,1987
2194,05/01/87,16.2,1,1987
2195,06/01/87,16.3,1,1987
2196,07/01/87,16.8,1,1987
2197,08/01/87,11.0,1,1987
2198,09/01/87,8.5,1,1987
2199,10/01/87,13.2,1,1987
2200,11/01/87,13.0,1,1987
2201,12/01/87,12.4,1,1987
2202,13/01/87,13.0,1,1987
2203,14/01/87,16.6,1,1987
2204,15/01/87,12.0,1,1987
2205,16/01/87,12.4,1,1987
2206,17/01/87,15.0,1,1987
2207,18/01/87,11.8,1,1987
2208,19/01/87,11.6,1,1987
2209,20/01/87,12.2,1,1987
2210,21/01/87,13.7,1,1987
2211,22/01/87,11.2,1,1987
2212,23/01/87,12.4,1,1987
2213,24/01/87,11.5,1,1987
2214,25/01/87,13.8,1,1987
2215,26/01/87,15.7,1,1987
2216,27/01/87,12.9,1,1987
2217,28/01/87,11.5,1,1987
2218,29/01/87,11.0,1,1987
2219,30/01/87,12.7,1,1987
2220,31/01/87,14.9,1,1987
2221,01/02/87,16.5,2,1987
2222,02/02/87,12.8,2,1987
2223,03/02/87,12.7,2,1987
2224,04/02/87,12.7,2,1987
2225,05/02/87,11.6,2,1987
2226,06/02/87,13.3,2,1987
2227,07/02/87,15.2,2,1987
2228,08/02/87,16.4,2,1987
2229,09/02/87,11.9,2,1987
2230,10/02/87,15.1,2,1987
2231,11/02/87,10.6,2,1987
2232,12/02/87,13.6,2,1987
2233,13/02/87,12.1,2,1987
2234,14/02/87,16.0,2,1987
2235,15/02/87,16.8,2,1987
2236,16/02/87,16.6,2,1987
2237,17/02/87,15.6,2,1987
2238,18/02/87,15.2,2,1987
2239,19/02/87,17.7,2,1987
2240,20/02/87,21.0,2,1987
2241,21/02/87,13.4,2,1987
2242,22/02/87,10.5,2,1987
2243,23/02/87,9.5,2,1987
2244,24/02/87,12.0,2,1987
2245,25/02/87,10.4,2,1987
2246,26/02/87,11.5,2,1987
2247,27/02/87,13.2,2,1987
2248,28/02/87,15.0,2,1987
2249,01/03/87,14.1,3,1987
2250,02/03/87,12.4,3,1987
2251,03/03/87,13.4,3,1987
2252,04/03/87,12.5,3,1987
2253,05/03/87,14.3,3,1987
2254,06/03/87,17.6,3,1987
2255,07/03/87,10.4,3,1987
2256,08/03/87,9.9,3,1987
2257,09/03/87,10.2,3,1987
2258,10/03/87,11.3,3,1987
2259,11/03/87,9.5,3,1987
2260,12/03/87,11.8,3,1987
2261,13/03/87,11.5,3,1987
2262,14/03/87,10.5,3,1987
2263,15/03/87,10.8,3,1987
2264,16/03/87,13.0,3,1987
2265,17/03/87,18.5,3,1987
2266,18/03/87,18.7,3,1987
2267,19/03/87,15.0,3,1987
2268,20/03/87,13.0,3,1987
2269,21/03/87,11.3,3,1987
2270,22/03/87,13.0,3,1987
2271,23/03/87,13.3,3,1987
2272,24/03/87,11.0,3,1987
2273,25/03/87,10.3,3,1987
2274,26/03/87,13.0,3,1987
2275,27/03/87,12.3,3,1987
2276,28/03/87,15.6,3,1987
2277,29/03/87,10.2,3,1987
2278,30/03/87,10.8,3,1987
2279,31/03/87,12.0,3,1987
2280,01/04/87,13.3,4,1987
2281,02/04/87,11.7,4,1987
2282,03/04/87,12.5,4,1987
2283,04/04/87,13.7,4,1987
2284,05/04/87,14.9,4,1987
2285,06/04/87,20.2,4,1987
2286,07/04/87,16.3,4,1987
2287,08/04/87,13.9,4,1987
2288,09/04/87,10.1,4,1987
2289,10/04/87,7.3,4,1987
2290,11/04/87,14.0,4,1987
2291,12/04/87,17.7,4,1987
2292,13/04/87,16.3,4,1987
2293,14/04/87,10.6,4,1987
2294,15/04/87,9.7,4,1987
2295,16/04/87,7.8,4,1987
2296,17/04/87,10.4,4,1987
2297,18/04/87,10.4,4,1987
2298,19/04/87,14.1,4,1987
2299,20/04/87,7.1,4,1987
2300,21/04/87,8.1,4,1987
2301,22/04/87,7.8,4,1987
2302,23/04/87,10.6,4,1987
2303,24/04/87,9.1,4,1987
2304,25/04/87,9.0,4,1987
2305,26/04/87,11.9,4,1987
2306,27/04/87,17.1,4,1987
2307,28/04/87,16.8,4,1987
2308,29/04/87,13.5,4,1987
2309,30/04/87,11.6,4,1987
2310,01/05/87,7.0,5,1987
2311,02/05/87,9.7,5,1987
2312,03/05/87,9.9,5,1987
2313,04/05/87,11.2,5,1987
2314,05/05/87,11.3,5,1987
2315,06/05/87,11.8,5,1987
2316,07/05/87,9.9,5,1987
2317,08/05/87,7.1,5,1987
2318,09/05/87,9.6,5,1987
2319,10/05/87,9.8,5,1987
2320,11/05/87,10.6,5,1987
2321,12/05/87,12.8,5,1987
2322,13/05/87,16.5,5,1987
2323,14/05/87,11.7,5,1987
2324,15/05/87,12.3,5,1987
2325,16/05/87,12.2,5,1987
2326,17/05/87,11.8,5,1987
2327,18/05/87,10.7,5,1987
2328,19/05/87,10.2,5,1987
2329,20/05/87,10.0,5,1987
2330,21/05/87,8.3,5,1987
2331,22/05/87,6.6,5,1987
2332,23/05/87,9.5,5,1987
2333,24/05/87,12.3,5,1987
2334,25/05/87,7.6,5,1987
2335,26/05/87,9.3,5,1987
2336,27/05/87,5.0,5,1987
2337,28/05/87,4.3,5,1987
2338,29/05/87,6.4,5,1987
2339,30/05/87,10.8,5,1987
2340,31/05/87,7.8,5,1987
2341,01/06/87,8.5,6,1987
2342,02/06/87,9.7,6,1987
2343,03/06/87,10.0,6,1987
2344,04/06/87,11.0,6,1987
2345,05/06/87,10.2,6,1987
2346,06/06/87,6.6,6,1987
2347,07/06/87,6.1,6,1987
2348,08/06/87,5.9,6,1987
2349,09/06/87,8.9,6,1987
2350,10/06/87,13.0,6,1987
2351,11/06/87,12.6,6,1987
2352,12/06/87,5.4,6,1987
2353,13/06/87,6.0,6,1987
2354,14/06/87,7.8,6,1987
2355,15/06/87,9.0,6,1987
2356,16/06/87,4.2,6,1987
2357,17/06/87,3.0,6,1987
2358,18/06/87,4.5,6,1987
2359,19/06/87,6.2,6,1987
2360,20/06/87,11.9,6,1987
2361,21/06/87,11.8,6,1987
2362,22/06/87,9.4,6,1987
2363,23/06/87,9.6,6,1987
2364,24/06/87,9.4,6,1987
2365,25/06/87,7.0,6,1987
2366,26/06/87,8.9,6,1987
2367,27/06/87,9.3,6,1987
2368,28/06/87,6.8,6,1987
2369,29/06/87,7.5,6,1987
2370,30/06/87,8.0,6,1987
2371,01/07/87,8.3,7,1987
2372,02/07/87,2.7,7,1987
2373,03/07/87,3.9,7,1987
2374,04/07/87,4.1,7,1987
2375,05/07/87,5.0,7,1987
2376,06/07/87,5.8,7,1987
2377,07/07/87,4.4,7,1987
2378,08/07/87,4.1,7,1987
2379,09/07/87,5.8,7,1987
2380,10/07/87,9.1,7,1987
2381,11/07/87,7.9,7,1987
2382,12/07/87,5.0,7,1987
